Id,wavelength,irradiance
16805,0.594742,1786.91
16806,0.594707,1787.66
16807,0.594672,1788.4
16808,0.594636,1789.15
16809,0.594601,1789.89
16810,0.594566,1790.63
16811,0.59453,1791.38
16812,0.594495,1792.12
16813,0.59446,1792.87
16814,0.594424,1793.62
16815,0.594389,1794.35
16816,0.594354,1795.1
16817,0.594318,1795.84
16818,0.594283,1796.58
16819,0.594248,1797.33
16820,0.594212,1798.08
16821,0.594177,1798.82
16822,0.594142,1799.54
16823,0.594106,1799.36
16824,0.594071,1798.68
16825,0.594036,1798.02
16826,0.594001,1797.33
16827,0.593965,1796.67
16828,0.59393,1795.99
16829,0.593895,1795.32
16830,0.593859,1794.65
16831,0.593824,1793.96
16832,0.593789,1793.3
16833,0.593754,1792.62
16834,0.593718,1791.95
16835,0.593683,1791.27
16836,0.593648,1790.61
16837,0.593613,1789.93
16838,0.593577,1789.26
16839,0.593542,1788.58
16840,0.593507,1787.91
16841,0.593472,1787.23
16842,0.593437,1786.56
16843,0.593401,1785.9
16844,0.593366,1785.22
16845,0.593331,1784.56
16846,0.593296,1783.87
16847,0.593261,1783.21
16848,0.593225,1782.53
16849,0.59319,1781.86
16850,0.593155,1781.19
16851,0.59312,1780.92
16852,0.593085,1781.53
16853,0.593049,1782.15
16854,0.593014,1782.78
16855,0.592979,1783.42
16856,0.592944,1784.04
16857,0.592909,1784.67
16858,0.592874,1785.31
16859,0.592839,1785.93
16860,0.592803,1786.56
16861,0.592768,1787.19
16862,0.592733,1787.82
16863,0.592698,1788.46
16864,0.592663,1789.07
16865,0.592628,1789.71
16866,0.592593,1790.34
16867,0.592557,1790.96
16868,0.592522,1791.6
16869,0.592487,1792.22
16870,0.592452,1792.85
16871,0.592417,1793.47
16872,0.592382,1794.11
16873,0.592347,1794.73
16874,0.592312,1795.36
16875,0.592277,1795.99
16876,0.592242,1796.62
16877,0.592207,1797.25
16878,0.592171,1797.87
16879,0.592136,1798.31
16880,0.592101,1797.91
16881,0.592066,1797.43
16882,0.592031,1796.94
16883,0.591996,1796.45
16884,0.591961,1795.96
16885,0.591926,1795.49
16886,0.591891,1795.02
16887,0.591856,1794.53
16888,0.591821,1794.04
16889,0.591786,1793.55
16890,0.591751,1793.07
16891,0.591716,1792.59
16892,0.591681,1792.12
16893,0.591646,1791.63
16894,0.591611,1791.14
16895,0.591576,1790.66
16896,0.591541,1790.17
16897,0.591506,1789.71
16898,0.591471,1789.22
16899,0.591436,1788.73
16900,0.591401,1788.24
16901,0.591366,1787.76
16902,0.591331,1787.29
16903,0.591296,1786.81
16904,0.591261,1786.32
16905,0.591226,1785.83
16906,0.591191,1785.37
16907,0.591156,1784.88
16908,0.591121,1783.64
16909,0.591086,1781.72
16910,0.591051,1779.84
16911,0.591017,1777.92
16912,0.590982,1776.03
16913,0.590947,1774.11
16914,0.590912,1772.22
16915,0.590877,1770.32
16916,0.590842,1768.4
16917,0.590807,1766.52
16918,0.590772,1764.62
16919,0.590737,1762.7
16920,0.590702,1760.81
16921,0.590667,1758.92
16922,0.590633,1757.01
16923,0.590598,1755.11
16924,0.590563,1753.21
16925,0.590528,1751.32
16926,0.590493,1749.42
16927,0.590458,1747.5
16928,0.590423,1745.62
16929,0.590388,1743.72
16930,0.590354,1741.83
16931,0.590319,1739.93
16932,0.590284,1738.04
16933,0.590249,1736.14
16934,0.590214,1734.23
16935,0.590179,1732.33
16936,0.590145,1730.35
16937,0.59011,1727.38
16938,0.590075,1724.14
16939,0.59004,1720.9
16940,0.590005,1717.68
16941,0.589971,1714.45
16942,0.589936,1711.21
16943,0.589901,1707.98
16944,0.589866,1704.74
16945,0.589831,1701.5
16946,0.589797,1698.27
16947,0.589762,1695.05
16948,0.589727,1691.82
16949,0.589692,1688.58
16950,0.589657,1685.36
16951,0.589623,1682.12
16952,0.589588,1678.89
16953,0.589553,1675.66
16954,0.589518,1672.42
16955,0.589484,1669.21
16956,0.589449,1665.98
16957,0.589414,1662.74
16958,0.589379,1659.52
16959,0.589345,1656.29
16960,0.58931,1653.07
16961,0.589275,1649.83
16962,0.58924,1646.6
16963,0.589206,1643.39
16964,0.589171,1640.16
16965,0.589136,1640.55
16966,0.589102,1646.27
16967,0.589067,1652.06
16968,0.589032,1657.83
16969,0.588998,1663.59
16970,0.588963,1669.39
16971,0.588928,1675.15
16972,0.588893,1680.93
16973,0.588859,1686.72
16974,0.588824,1692.48
16975,0.588789,1698.25
16976,0.588755,1704.02
16977,0.58872,1709.82
16978,0.588685,1715.56
16979,0.588651,1721.33
16980,0.588616,1727.1
16981,0.588582,1732.9
16982,0.588547,1738.65
16983,0.588512,1744.42
16984,0.588478,1750.19
16985,0.588443,1755.94
16986,0.588408,1761.72
16987,0.588374,1767.47
16988,0.588339,1773.25
16989,0.588305,1779.01
16990,0.58827,1784.75
16991,0.588235,1790.54
16992,0.588201,1796.3
16993,0.588166,1802.04
16994,0.588132,1805.1
16995,0.588097,1805.79
16996,0.588062,1806.5
16997,0.588028,1807.18
16998,0.587993,1807.88
16999,0.587959,1808.58
17000,0.587924,1809.27
17001,0.587889,1809.96
17002,0.587855,1810.66
17003,0.58782,1811.34
17004,0.587786,1812.04
17005,0.587751,1812.74
17006,0.587717,1813.43
17007,0.587682,1814.13
17008,0.587648,1814.82
17009,0.587613,1815.51
17010,0.587579,1816.21
17011,0.587544,1816.9
17012,0.58751,1817.59
17013,0.587475,1818.28
17014,0.587441,1818.98
17015,0.587406,1819.67
17016,0.587372,1820.36
17017,0.587337,1821.06
17018,0.587303,1821.76
17019,0.587268,1822.44
17020,0.587234,1823.13
17021,0.587199,1823.83
17022,0.587165,1824.51
17023,0.58713,1823.88
17024,0.587096,1822.3
17025,0.587061,1820.7
17026,0.587027,1819.12
17027,0.586992,1817.54
17028,0.586958,1815.94
17029,0.586923,1814.34
17030,0.586889,1812.75
17031,0.586854,1811.16
17032,0.58682,1809.57
17033,0.586786,1807.98
17034,0.586751,1806.39
17035,0.586717,1804.82
17036,0.586682,1803.22
17037,0.586648,1801.63
17038,0.586613,1800.04
17039,0.586579,1798.45
17040,0.586545,1796.87
17041,0.58651,1795.28
17042,0.586476,1793.69
17043,0.586441,1792.09
17044,0.586407,1790.51
17045,0.586373,1788.92
17046,0.586338,1787.33
17047,0.586304,1785.77
17048,0.58627,1784.18
17049,0.586235,1782.58
17050,0.586201,1780.99
17051,0.586166,1779.41
17052,0.586132,1779.24
17053,0.586098,1780.37
17054,0.586063,1781.49
17055,0.586029,1782.62
17056,0.585995,1783.74
17057,0.58596,1784.88
17058,0.585926,1786.0
17059,0.585892,1787.12
17060,0.585857,1788.26
17061,0.585823,1789.37
17062,0.585789,1790.51
17063,0.585754,1791.63
17064,0.58572,1792.76
17065,0.585686,1793.87
17066,0.585652,1795.01
17067,0.585617,1796.13
17068,0.585583,1797.26
17069,0.585549,1798.38
17070,0.585514,1799.51
17071,0.58548,1800.63
17072,0.585446,1801.76
17073,0.585412,1802.87
17074,0.585377,1804.01
17075,0.585343,1805.12
17076,0.585309,1806.26
17077,0.585274,1807.38
17078,0.58524,1808.5
17079,0.585206,1809.63
17080,0.585172,1810.74
17081,0.585138,1811.91
17082,0.585103,1813.13
17083,0.585069,1814.34
17084,0.585035,1815.55
17085,0.585001,1816.77
17086,0.584966,1817.99
17087,0.584932,1819.22
17088,0.584898,1820.44
17089,0.584864,1821.65
17090,0.58483,1822.86
17091,0.584795,1824.07
17092,0.584761,1825.29
17093,0.584727,1826.5
17094,0.584693,1827.72
17095,0.584659,1828.93
17096,0.584624,1830.16
17097,0.58459,1831.39
17098,0.584556,1832.6
17099,0.584522,1833.82
17100,0.584488,1835.03
17101,0.584454,1836.24
17102,0.584419,1837.46
17103,0.584385,1838.67
17104,0.584351,1839.89
17105,0.584317,1841.1
17106,0.584283,1842.31
17107,0.584249,1843.53
17108,0.584215,1844.75
17109,0.58418,1845.96
17110,0.584146,1846.97
17111,0.584112,1847.19
17112,0.584078,1847.34
17113,0.584044,1847.48
17114,0.58401,1847.63
17115,0.583976,1847.78
17116,0.583942,1847.93
17117,0.583908,1848.07
17118,0.583873,1848.22
17119,0.583839,1848.37
17120,0.583805,1848.51
17121,0.583771,1848.66
17122,0.583737,1848.8
17123,0.583703,1848.95
17124,0.583669,1849.09
17125,0.583635,1849.24
17126,0.583601,1849.38
17127,0.583567,1849.53
17128,0.583533,1849.68
17129,0.583499,1849.82
17130,0.583465,1849.97
17131,0.583431,1850.12
17132,0.583397,1850.27
17133,0.583363,1850.41
17134,0.583328,1850.55
17135,0.583294,1850.71
17136,0.58326,1850.84
17137,0.583226,1850.99
17138,0.583192,1851.14
17139,0.583158,1851.28
17140,0.583124,1851.26
17141,0.58309,1851.18
17142,0.583056,1851.1
17143,0.583022,1851.01
17144,0.582988,1850.93
17145,0.582954,1850.87
17146,0.58292,1850.79
17147,0.582886,1850.7
17148,0.582852,1850.62
17149,0.582819,1850.54
17150,0.582785,1850.45
17151,0.582751,1850.4
17152,0.582717,1850.31
17153,0.582683,1850.23
17154,0.582649,1850.14
17155,0.582615,1850.06
17156,0.582581,1849.98
17157,0.582547,1849.92
17158,0.582513,1849.84
17159,0.582479,1849.75
17160,0.582445,1849.67
17161,0.582411,1849.58
17162,0.582377,1849.51
17163,0.582343,1849.44
17164,0.582309,1849.36
17165,0.582276,1849.27
17166,0.582242,1849.19
17167,0.582208,1849.1
17168,0.582174,1849.04
17169,0.58214,1848.72
17170,0.582106,1847.91
17171,0.582072,1847.08
17172,0.582038,1846.25
17173,0.582004,1845.43
17174,0.581971,1844.61
17175,0.581937,1843.78
17176,0.581903,1842.95
17177,0.581869,1842.13
17178,0.581835,1841.3
17179,0.581801,1840.47
17180,0.581767,1839.65
17181,0.581734,1838.82
17182,0.5817,1838.0
17183,0.581666,1837.18
17184,0.581632,1836.35
17185,0.581598,1835.52
17186,0.581564,1834.7
17187,0.581531,1833.88
17188,0.581497,1833.04
17189,0.581463,1832.23
17190,0.581429,1831.39
17191,0.581395,1830.57
17192,0.581362,1829.75
17193,0.581328,1828.93
17194,0.581294,1828.1
17195,0.58126,1827.27
17196,0.581226,1826.45
17197,0.581193,1825.63
17198,0.581159,1824.84
17199,0.581125,1824.65
17200,0.581091,1824.73
17201,0.581058,1824.81
17202,0.581024,1824.89
17203,0.58099,1824.97
17204,0.580956,1825.06
17205,0.580923,1825.13
17206,0.580889,1825.21
17207,0.580855,1825.29
17208,0.580821,1825.37
17209,0.580788,1825.46
17210,0.580754,1825.54
17211,0.58072,1825.62
17212,0.580686,1825.7
17213,0.580653,1825.78
17214,0.580619,1825.86
17215,0.580585,1825.94
17216,0.580552,1826.02
17217,0.580518,1826.1
17218,0.580484,1826.18
17219,0.58045,1826.26
17220,0.580417,1826.34
17221,0.580383,1826.42
17222,0.580349,1826.5
17223,0.580316,1826.58
17224,0.580282,1826.67
17225,0.580248,1826.75
17226,0.580215,1826.83
17227,0.580181,1826.91
17228,0.580147,1826.84
17229,0.580114,1826.12
17230,0.58008,1825.31
17231,0.580046,1824.51
17232,0.580013,1823.72
17233,0.579979,1822.91
17234,0.579945,1822.12
17235,0.579912,1821.33
17236,0.579878,1820.51
17237,0.579845,1819.72
17238,0.579811,1818.92
17239,0.579777,1818.11
17240,0.579744,1817.32
17241,0.57971,1816.51
17242,0.579677,1815.72
17243,0.579643,1814.92
17244,0.579609,1814.12
17245,0.579576,1813.31
17246,0.579542,1812.52
17247,0.579509,1811.73
17248,0.579475,1810.92
17249,0.579441,1810.13
17250,0.579408,1809.34
17251,0.579374,1808.54
17252,0.579341,1807.73
17253,0.579307,1806.94
17254,0.579274,1806.14
17255,0.57924,1805.34
17256,0.579206,1804.53
17257,0.579173,1803.74
17258,0.579139,1803.15
17259,0.579106,1802.95
17260,0.579072,1802.76
17261,0.579039,1802.57
17262,0.579005,1802.38
17263,0.578972,1802.18
17264,0.578938,1801.99
17265,0.578905,1801.8
17266,0.578871,1801.61
17267,0.578838,1801.42
17268,0.578804,1801.23
17269,0.578771,1801.04
17270,0.578737,1800.84
17271,0.578704,1800.65
17272,0.57867,1800.46
17273,0.578637,1800.27
17274,0.578603,1800.08
17275,0.57857,1799.89
17276,0.578536,1799.69
17277,0.578503,1799.5
17278,0.578469,1799.31
17279,0.578436,1799.12
17280,0.578402,1798.93
17281,0.578369,1798.73
17282,0.578336,1798.54
17283,0.578302,1798.35
17284,0.578269,1798.16
17285,0.578235,1797.97
17286,0.578202,1797.77
17287,0.578168,1797.58
17288,0.578135,1798.15
17289,0.578102,1799.62
17290,0.578068,1801.1
17291,0.578035,1802.56
17292,0.578001,1804.02
17293,0.577968,1805.5
17294,0.577934,1806.97
17295,0.577901,1808.43
17296,0.577868,1809.9
17297,0.577834,1811.36
17298,0.577801,1812.83
17299,0.577768,1814.29
17300,0.577734,1815.77
17301,0.577701,1817.24
17302,0.577667,1818.7
17303,0.577634,1820.16
17304,0.577601,1821.63
17305,0.577567,1823.1
17306,0.577534,1824.56
17307,0.577501,1826.03
17308,0.577467,1827.49
17309,0.577434,1828.95
17310,0.577401,1830.41
17311,0.577367,1831.88
17312,0.577334,1833.36
17313,0.577301,1834.81
17314,0.577267,1836.28
17315,0.577234,1837.74
17316,0.577201,1839.21
17317,0.577167,1840.66
17318,0.577134,1841.02
17319,0.577101,1840.13
17320,0.577067,1839.25
17321,0.577034,1838.38
17322,0.577001,1837.5
17323,0.576967,1836.62
17324,0.576934,1835.75
17325,0.576901,1834.87
17326,0.576868,1834.01
17327,0.576834,1833.12
17328,0.576801,1832.25
17329,0.576768,1831.37
17330,0.576735,1830.49
17331,0.576701,1829.63
17332,0.576668,1828.74
17333,0.576635,1827.87
17334,0.576602,1826.99
17335,0.576568,1826.13
17336,0.576535,1825.24
17337,0.576502,1824.37
17338,0.576469,1823.49
17339,0.576435,1822.62
17340,0.576402,1821.73
17341,0.576369,1820.88
17342,0.576336,1819.99
17343,0.576302,1819.13
17344,0.576269,1818.24
17345,0.576236,1817.38
17346,0.576203,1816.49
17347,0.57617,1815.63
17348,0.576136,1815.18
17349,0.576103,1815.35
17350,0.57607,1815.53
17351,0.576037,1815.71
17352,0.576004,1815.89
17353,0.575971,1816.06
17354,0.575937,1816.24
17355,0.575904,1816.41
17356,0.575871,1816.59
17357,0.575838,1816.75
17358,0.575805,1816.93
17359,0.575772,1817.11
17360,0.575738,1817.28
17361,0.575705,1817.46
17362,0.575672,1817.63
17363,0.575639,1817.81
17364,0.575606,1817.98
17365,0.575573,1818.16
17366,0.57554,1818.34
17367,0.575506,1818.51
17368,0.575473,1818.68
17369,0.57544,1818.85
17370,0.575407,1819.03
17371,0.575374,1819.21
17372,0.575341,1819.38
17373,0.575308,1819.56
17374,0.575275,1819.74
17375,0.575242,1819.91
17376,0.575209,1820.08
17377,0.575175,1820.25
17378,0.575142,1820.75
17379,0.575109,1822.09
17380,0.575076,1823.47
17381,0.575043,1824.84
17382,0.57501,1826.22
17383,0.574977,1827.6
17384,0.574944,1828.98
17385,0.574911,1830.35
17386,0.574878,1831.73
17387,0.574845,1833.12
17388,0.574812,1834.49
17389,0.574779,1835.86
17390,0.574746,1837.24
17391,0.574713,1838.62
17392,0.57468,1839.99
17393,0.574647,1841.37
17394,0.574614,1842.75
17395,0.574581,1844.13
17396,0.574548,1845.5
17397,0.574515,1846.88
17398,0.574482,1848.26
17399,0.574449,1849.63
17400,0.574416,1851.0
17401,0.574383,1852.38
17402,0.57435,1853.76
17403,0.574317,1855.14
17404,0.574284,1856.5
17405,0.574251,1857.88
17406,0.574218,1859.25
17407,0.574185,1860.63
17408,0.574152,1861.87
17409,0.574119,1862.22
17410,0.574086,1862.39
17411,0.574053,1862.55
17412,0.57402,1862.72
17413,0.573987,1862.88
17414,0.573954,1863.04
17415,0.573921,1863.21
17416,0.573888,1863.37
17417,0.573855,1863.53
17418,0.573822,1863.7
17419,0.573789,1863.86
17420,0.573756,1864.02
17421,0.573723,1864.17
17422,0.573691,1864.34
17423,0.573658,1864.5
17424,0.573625,1864.67
17425,0.573592,1864.83
17426,0.573559,1864.99
17427,0.573526,1865.16
17428,0.573493,1865.32
17429,0.57346,1865.48
17430,0.573427,1865.65
17431,0.573394,1865.82
17432,0.573362,1865.98
17433,0.573329,1866.14
17434,0.573296,1866.29
17435,0.573263,1866.45
17436,0.57323,1866.62
17437,0.573197,1866.78
17438,0.573164,1866.95
17439,0.573132,1866.94
17440,0.573099,1866.49
17441,0.573066,1866.03
17442,0.573033,1865.57
17443,0.573,1865.12
17444,0.572967,1864.66
17445,0.572935,1864.2
17446,0.572902,1863.73
17447,0.572869,1863.28
17448,0.572836,1862.82
17449,0.572803,1862.35
17450,0.57277,1861.9
17451,0.572738,1861.44
17452,0.572705,1860.98
17453,0.572672,1860.52
17454,0.572639,1860.06
17455,0.572607,1859.6
17456,0.572574,1859.15
17457,0.572541,1858.69
17458,0.572508,1858.23
17459,0.572475,1857.77
17460,0.572443,1857.31
17461,0.57241,1856.85
17462,0.572377,1856.4
17463,0.572344,1855.94
17464,0.572312,1855.48
17465,0.572279,1855.02
17466,0.572246,1854.56
17467,0.572213,1854.1
17468,0.572181,1853.65
17469,0.572148,1853.09
17470,0.572115,1850.64
17471,0.572082,1847.43
17472,0.57205,1844.21
17473,0.572017,1841.02
17474,0.571984,1837.8
17475,0.571951,1834.59
17476,0.571919,1831.38
17477,0.571886,1828.19
17478,0.571853,1824.97
17479,0.571821,1821.78
17480,0.571788,1818.55
17481,0.571755,1815.37
17482,0.571723,1812.15
17483,0.57169,1808.94
17484,0.571657,1805.76
17485,0.571625,1802.55
17486,0.571592,1799.34
17487,0.571559,1796.14
17488,0.571527,1792.94
17489,0.571494,1789.73
17490,0.571461,1786.52
17491,0.571429,1783.33
17492,0.571396,1780.14
17493,0.571363,1776.93
17494,0.571331,1773.73
17495,0.571298,1770.54
17496,0.571265,1767.33
17497,0.571233,1764.11
17498,0.5712,1760.92
17499,0.571167,1757.72
17500,0.571135,1755.61
17501,0.571102,1757.05
17502,0.57107,1758.79
17503,0.571037,1760.52
17504,0.571004,1762.26
17505,0.570972,1763.99
17506,0.570939,1765.73
17507,0.570907,1767.46
17508,0.570874,1769.19
17509,0.570841,1770.93
17510,0.570809,1772.66
17511,0.570776,1774.39
17512,0.570744,1776.13
17513,0.570711,1777.86
17514,0.570679,1779.59
17515,0.570646,1781.32
17516,0.570613,1783.05
17517,0.570581,1784.79
17518,0.570548,1786.52
17519,0.570516,1788.25
17520,0.570483,1789.98
17521,0.570451,1791.71
17522,0.570418,1793.45
17523,0.570386,1795.18
17524,0.570353,1796.9
17525,0.570321,1798.63
17526,0.570288,1800.37
17527,0.570255,1802.1
17528,0.570223,1803.82
17529,0.57019,1805.56
17530,0.570158,1807.28
17531,0.570125,1808.67
17532,0.570093,1808.79
17533,0.57006,1808.79
17534,0.570028,1808.8
17535,0.569995,1808.8
17536,0.569963,1808.81
17537,0.56993,1808.82
17538,0.569898,1808.83
17539,0.569866,1808.86
17540,0.569833,1808.87
17541,0.569801,1808.87
17542,0.569768,1808.88
17543,0.569736,1808.88
17544,0.569703,1808.89
17545,0.569671,1808.89
17546,0.569638,1808.9
17547,0.569606,1808.91
17548,0.569573,1808.94
17549,0.569541,1808.95
17550,0.569509,1808.96
17551,0.569476,1808.96
17552,0.569444,1808.97
17553,0.569411,1808.98
17554,0.569379,1808.98
17555,0.569346,1808.99
17556,0.569314,1808.99
17557,0.569282,1809.03
17558,0.569249,1809.03
17559,0.569217,1809.04
17560,0.569184,1809.05
17561,0.569152,1809.05
17562,0.56912,1809.17
17563,0.569087,1809.51
17564,0.569055,1809.84
17565,0.569022,1810.17
17566,0.56899,1810.5
17567,0.568958,1810.84
17568,0.568925,1811.17
17569,0.568893,1811.51
17570,0.568861,1811.84
17571,0.568828,1812.18
17572,0.568796,1812.51
17573,0.568764,1812.85
17574,0.568731,1813.18
17575,0.568699,1813.51
17576,0.568666,1813.85
17577,0.568634,1814.18
17578,0.568602,1814.51
17579,0.568569,1814.85
17580,0.568537,1815.18
17581,0.568505,1815.51
17582,0.568473,1815.85
17583,0.56844,1816.18
17584,0.568408,1816.51
17585,0.568376,1816.85
17586,0.568343,1817.18
17587,0.568311,1817.52
17588,0.568279,1817.85
17589,0.568246,1818.18
17590,0.568214,1818.52
17591,0.568182,1818.85
17592,0.56815,1819.18
17593,0.568117,1819.57
17594,0.568085,1820.19
17595,0.568053,1820.84
17596,0.56802,1821.48
17597,0.567988,1822.12
17598,0.567956,1822.77
17599,0.567924,1823.41
17600,0.567891,1824.05
17601,0.567859,1824.7
17602,0.567827,1825.34
17603,0.567795,1825.99
17604,0.567762,1826.63
17605,0.56773,1827.27
17606,0.567698,1827.91
17607,0.567666,1828.57
17608,0.567634,1829.2
17609,0.567601,1829.85
17610,0.567569,1830.49
17611,0.567537,1831.13
17612,0.567505,1831.78
17613,0.567472,1832.42
17614,0.56744,1833.06
17615,0.567408,1833.71
17616,0.567376,1834.35
17617,0.567344,1834.99
17618,0.567312,1835.64
17619,0.567279,1836.28
17620,0.567247,1836.92
17621,0.567215,1837.57
17622,0.567183,1838.21
17623,0.567151,1838.85
17624,0.567118,1839.1
17625,0.567086,1837.41
17626,0.567054,1835.48
17627,0.567022,1833.51
17628,0.56699,1831.57
17629,0.566958,1829.62
17630,0.566926,1827.67
17631,0.566893,1825.72
17632,0.566861,1823.77
17633,0.566829,1821.82
17634,0.566797,1819.87
17635,0.566765,1817.92
17636,0.566733,1815.98
17637,0.566701,1814.03
17638,0.566669,1812.08
17639,0.566636,1810.14
17640,0.566604,1808.19
17641,0.566572,1806.24
17642,0.56654,1804.29
17643,0.566508,1802.35
17644,0.566476,1800.41
17645,0.566444,1798.46
17646,0.566412,1796.51
17647,0.56638,1794.56
17648,0.566348,1792.63
17649,0.566316,1790.66
17650,0.566283,1788.73
17651,0.566251,1786.79
17652,0.566219,1784.84
17653,0.566187,1782.9
17654,0.566155,1780.95
17655,0.566123,1779.03
17656,0.566091,1778.97
17657,0.566059,1780.25
17658,0.566027,1781.54
17659,0.565995,1782.82
17660,0.565963,1784.12
17661,0.565931,1785.4
17662,0.565899,1786.69
17663,0.565867,1787.97
17664,0.565835,1789.26
17665,0.565803,1790.54
17666,0.565771,1791.83
17667,0.565739,1793.11
17668,0.565707,1794.4
17669,0.565675,1795.68
17670,0.565643,1796.96
17671,0.565611,1798.26
17672,0.565579,1799.53
17673,0.565547,1800.82
17674,0.565515,1802.11
17675,0.565483,1803.38
17676,0.565451,1804.67
17677,0.565419,1805.95
17678,0.565387,1807.23
17679,0.565355,1808.52
17680,0.565323,1809.81
17681,0.565291,1811.08
17682,0.565259,1812.37
17683,0.565227,1813.66
17684,0.565195,1814.93
17685,0.565163,1816.22
17686,0.565131,1817.5
17687,0.565099,1818.37
17688,0.565068,1818.51
17689,0.565036,1818.63
17690,0.565004,1818.74
17691,0.564972,1818.84
17692,0.56494,1818.95
17693,0.564908,1819.06
17694,0.564876,1819.19
17695,0.564844,1819.3
17696,0.564812,1819.4
17697,0.56478,1819.51
17698,0.564748,1819.61
17699,0.564717,1819.74
17700,0.564685,1819.86
17701,0.564653,1819.96
